station,termin,prestas0,tre200s0,rre150z0,fkl010z1,ua2200s0,ta1200s0,ta2200s0,ra1150z0,ua1200s0,fkl010z0,dkl010z0,gor000z0,uor200s0,da1010z0,fa1010z0,pa1stas0,ycoml1s0,ycomirs0
10769,20220413230000,658.40,5.60,None,None,None,None,None,None,None,7.30,134.00,0.00,83.40,None,None,None,None,1.00
10769,20220414000000,657.90,6.00,None,None,None,None,None,None,None,10.70,109.00,0.00,83.00,None,None,None,None,1.00
10769,20220414010000,658.10,6.40,None,None,None,None,None,None,None,0.00,0.00,0.00,76.00,None,None,None,None,1.00
10769,20220414020000,657.80,5.80,None,None,None,None,None,None,None,10.00,135.00,0.00,81.00,None,None,None,None,1.00
10769,20220414030000,658.40,5.90,None,None,None,None,None,None,None,2.00,295.00,0.00,79.30,None,None,None,None,1.00
10769,20220414040000,658.70,6.30,None,None,None,None,None,None,None,8.40,141.00,81.00,74.80,None,None,None,None,1.00
10769,20220414050000,659.40,9.50,None,None,None,None,None,None,None,6.50,112.00,362.00,66.50,None,None,None,None,1.00
10769,20220414060000,660.00,11.20,None,None,None,None,None,None,None,7.40,112.00,606.00,60.00,None,None,None,None,1.00
10769,20220414070000,660.60,12.10,None,None,None,None,None,None,None,4.80,78.00,807.00,51.70,None,None,None,None,1.00
10769,20220414080000,660.60,12.80,None,None,None,None,None,None,None,4.90,353.00,1031.00,69.70,None,None,None,None,1.00
10769,20220414090000,660.30,10.20,None,None,None,None,None,None,None,4.90,305.00,366.00,82.70,None,None,None,None,1.00
10769,20220414100000,659.90,9.80,None,None,None,None,None,None,None,3.80,317.00,280.00,84.30,None,None,None,None,1.00
10769,20220414110000,659.20,9.50,None,None,None,None,None,None,None,6.40,276.00,106.00,88.50,None,None,None,None,1.00
10769,20220414120000,658.70,9.30,None,None,None,None,None,None,None,2.70,268.00,180.00,84.80,None,None,None,None,1.00
10769,20220414130000,658.30,9.70,None,None,None,None,None,None,None,4.80,294.00,99.00,79.90,None,None,None,None,1.00
10769,20220414140000,658.40,11.70,None,None,None,None,None,None,None,0.90,127.00,244.00,51.50,None,None,None,None,1.00
10769,20220414150000,658.90,8.50,None,None,None,None,None,None,None,2.30,255.00,58.00,89.30,None,None,None,None,1.00
10769,20220414160000,659.20,6.60,None,None,None,None,None,None,None,3.00,189.00,0.00,89.10,None,None,None,None,1.00
10769,20220414170000,659.90,6.90,None,None,None,None,None,None,None,4.10,135.00,0.00,68.30,None,None,None,None,1.00
10769,20220414180000,659.90,7.10,None,None,None,None,None,None,None,6.00,123.00,0.00,77.80,None,None,None,None,1.00
10769,20220414190000,660.20,6.90,None,None,None,None,None,None,None,6.60,135.00,0.00,75.70,None,None,None,None,1.00
10769,20220414200000,660.40,7.10,None,None,None,None,None,None,None,6.10,163.00,0.00,84.70,None,None,None,None,1.00
10769,20220414210000,660.20,6.60,None,None,None,None,None,None,None,0.70,352.00,0.00,91.10,None,None,None,None,1.00
10769,20220414220000,659.50,7.10,None,None,None,None,None,None,None,4.60,129.00,0.00,84.10,None,None,None,None,1.00
10769,20220414230000,659.40,5.90,None,None,None,None,None,None,None,3.10,208.00,0.00,95.70,None,None,None,None,1.00
10769,20220415000000,658.80,5.20,None,None,None,None,None,None,None,9.60,136.00,0.00,90.10,None,None,None,None,1.00
10769,20220415010000,None,None,None,None,None,None,None,None,None,None,None,0.00,None,None,None,None,None,1.00
10769,20220415020000,None,None,None,None,None,None,None,None,None,None,None,0.00,None,None,None,None,None,1.00
10769,20220415030000,659.10,5.90,None,None,None,None,None,None,None,8.20,143.00,0.00,82.80,None,None,None,None,1.00
10769,20220415040000,659.80,6.80,None,None,None,None,None,None,None,7.60,156.00,41.00,77.90,None,None,None,None,1.00
10769,20220415050000,660.10,8.90,None,None,None,None,None,None,None,4.80,143.00,344.00,77.00,None,None,None,None,1.00
10769,20220415060000,660.60,9.70,None,None,None,None,None,None,None,5.90,167.00,456.00,68.50,None,None,None,None,1.00
10769,20220415070000,660.70,11.20,None,None,None,None,None,None,None,10.20,139.00,803.00,52.00,None,None,None,None,1.00
10769,20220415080000,661.10,12.70,None,None,None,None,None,None,None,6.30,133.00,1038.00,50.20,None,None,None,None,1.00
10769,20220415090000,661.00,10.60,None,None,None,None,None,None,None,3.90,333.00,1252.00,87.10,None,None,None,None,1.00
10769,20220415100000,660.50,9.80,None,None,None,None,None,None,None,5.50,340.00,534.00,86.50,None,None,None,None,1.00
10769,20220415110000,659.80,9.80,None,None,None,None,None,None,None,5.20,300.00,492.00,86.80,None,None,None,None,1.00
10769,20220415120000,659.40,8.20,None,None,None,None,None,None,None,4.10,280.00,196.00,95.40,None,None,None,None,1.00
10769,20220415130000,659.00,8.50,None,None,None,None,None,None,None,3.90,292.00,123.00,93.40,None,None,None,None,1.00
10769,20220415140000,659.20,9.20,None,None,None,None,None,None,None,2.10,266.00,345.00,88.50,None,None,None,None,1.00
10769,20220415150000,659.20,8.70,None,None,None,None,None,None,None,4.30,298.00,150.00,92.00,None,None,None,None,1.00
10769,20220415160000,659.50,6.50,None,None,None,None,None,None,None,5.20,165.00,0.00,74.00,None,None,None,None,1.00
10769,20220415170000,660.20,7.70,None,None,None,None,None,None,None,7.70,156.00,0.00,71.90,None,None,None,None,1.00
10769,20220415180000,660.60,7.80,None,None,None,None,None,None,None,1.20,287.00,0.00,77.30,None,None,None,None,1.00
10769,20220415190000,660.80,6.50,None,None,None,None,None,None,None,7.80,149.00,0.00,78.70,None,None,None,None,1.00
10769,20220415200000,661.00,7.10,None,None,None,None,None,None,None,6.50,165.00,0.00,77.90,None,None,None,None,1.00
10769,20220415210000,660.80,6.10,None,None,None,None,None,None,None,4.20,140.00,0.00,76.50,None,None,None,None,1.00
10769,20220415220000,659.90,5.50,None,None,None,None,None,None,None,7.30,159.00,0.00,74.50,None,None,None,None,1.00
10769,20220415230000,659.30,4.90,None,None,None,None,None,None,None,8.10,142.00,0.00,57.20,None,None,None,None,1.00
10769,20220416000000,659.00,4.90,None,None,None,None,None,None,None,8.10,155.00,0.00,38.80,None,None,None,None,1.00
10769,20220416010000,659.20,6.10,None,None,None,None,None,None,None,7.00,164.00,0.00,35.70,None,None,None,None,1.00
10769,20220416020000,659.20,4.90,None,None,None,None,None,None,None,7.60,169.00,0.00,46.30,None,None,None,None,1.00
10769,20220416030000,659.60,6.10,None,None,None,None,None,None,None,7.30,169.00,0.00,56.90,None,None,None,None,1.00
10769,20220416040000,660.20,6.50,None,None,None,None,None,None,None,8.20,166.00,91.00,61.90,None,None,None,None,1.00
10769,20220416050000,661.10,9.90,None,None,None,None,None,None,None,1.80,120.00,336.00,42.80,None,None,None,None,1.00
10769,20220416060000,661.90,9.60,None,None,None,None,None,None,None,2.20,277.00,555.00,46.10,None,None,None,None,1.00
10769,20220416070000,662.30,9.30,None,None,None,None,None,None,None,1.50,344.00,740.00,66.80,None,None,None,None,1.00
10769,20220416080000,662.40,8.70,None,None,None,None,None,None,None,4.30,339.00,238.00,82.60,None,None,None,None,1.00
10769,20220416090000,662.10,8.60,None,None,None,None,None,None,None,4.30,351.00,234.00,84.30,None,None,None,None,1.00
10769,20220416100000,661.40,8.60,None,None,None,None,None,None,None,2.80,351.00,158.00,87.90,None,None,None,None,1.00
10769,20220416110000,660.70,7.90,None,None,None,None,None,None,None,2.20,337.00,159.00,86.50,None,None,None,None,1.00
10769,20220416120000,660.10,8.00,None,None,None,None,None,None,None,3.40,340.00,237.00,83.70,None,None,None,None,1.00
10769,20220416130000,660.00,7.60,None,None,None,None,None,None,None,1.60,265.00,62.00,92.20,None,None,None,None,1.00
10769,20220416140000,659.90,7.60,None,None,None,None,None,None,None,0.00,0.00,83.00,91.20,None,None,None,None,1.00
10769,20220416150000,660.40,7.10,None,None,None,None,None,None,None,3.40,257.00,21.00,87.00,None,None,None,None,1.00
10769,20220416160000,660.50,6.80,None,None,None,None,None,None,None,1.50,177.00,0.00,79.10,None,None,None,None,1.00
10769,20220416170000,660.80,6.10,None,None,None,None,None,None,None,0.90,185.00,0.00,79.40,None,None,None,None,1.00
10769,20220416180000,661.50,4.90,None,None,None,None,None,None,None,2.30,115.00,0.00,83.10,None,None,None,None,1.00
10769,20220416190000,661.40,5.40,None,None,None,None,None,None,None,1.60,200.00,0.00,80.80,None,None,None,None,1.00
10769,20220416200000,661.70,4.90,None,None,None,None,None,None,None,2.20,212.00,0.00,84.10,None,None,None,None,1.00
10769,20220416210000,661.40,4.60,None,None,None,None,None,None,None,3.60,197.00,0.00,83.80,None,None,None,None,1.00
10769,20220416220000,661.10,3.90,None,None,None,None,None,None,None,2.00,183.00,0.00,80.80,None,None,None,None,1.00
10769,20220416230000,660.50,3.10,None,None,None,None,None,None,None,1.20,195.00,0.00,83.40,None,None,None,None,1.00
10769,20220417000000,660.10,4.90,None,None,None,None,None,None,None,1.80,230.00,0.00,68.80,None,None,None,None,1.00
10769,20220417010000,659.90,4.50,None,None,None,None,None,None,None,1.60,224.00,0.00,70.90,None,None,None,None,1.00
10769,20220417020000,659.80,4.00,None,None,None,None,None,None,None,1.40,119.00,0.00,66.20,None,None,None,None,1.00
10769,20220417030000,660.00,3.10,None,None,None,None,None,None,None,4.70,149.00,0.00,70.00,None,None,None,None,1.00
10769,20220417040000,660.50,4.30,None,None,None,None,None,None,None,0.00,0.00,34.00,70.40,None,None,None,None,1.00
10769,20220417050000,661.10,6.70,None,None,None,None,None,None,None,0.90,159.00,211.00,75.50,None,None,None,None,1.00
10769,20220417060000,661.70,8.40,None,None,None,None,None,None,None,2.20,266.00,514.00,72.00,None,None,None,None,1.00
10769,20220417070000,662.10,8.60,None,None,None,None,None,None,None,2.50,340.00,426.00,82.80,None,None,None,None,1.00
10769,20220417080000,662.10,7.80,None,None,None,None,None,None,None,2.60,330.00,147.00,92.00,None,None,None,None,1.00
10769,20220417090000,661.80,9.40,None,None,None,None,None,None,None,1.30,308.00,376.00,82.90,None,None,None,None,1.00
10769,20220417100000,661.20,9.20,None,None,None,None,None,None,None,3.20,292.00,252.00,86.10,None,None,None,None,1.00
10769,20220417110000,660.30,7.80,None,None,None,None,None,None,None,2.10,11.00,125.00,95.00,None,None,None,None,1.00
10769,20220417120000,660.10,7.40,None,None,None,None,None,None,None,1.90,288.00,13.00,96.00,None,None,None,None,1.00
10769,20220417130000,659.70,8.10,None,None,None,None,None,None,None,None,None,13.00,80.30,None,None,None,None,1.00
10769,20220417140000,659.60,7.20,None,None,None,None,None,None,None,3.40,170.00,70.00,89.50,None,None,None,None,1.00
10769,20220417150000,659.60,7.10,None,None,None,None,None,None,None,4.00,222.00,40.00,87.70,None,None,None,None,1.00
10769,20220417160000,660.00,6.30,None,None,None,None,None,None,None,5.70,115.00,0.00,80.90,None,None,None,None,1.00
10769,20220417170000,660.40,6.90,None,None,None,None,None,None,None,4.50,98.00,0.00,78.90,None,None,None,None,1.00
10769,20220417180000,661.00,6.60,None,None,None,None,None,None,None,2.00,191.00,0.00,84.20,None,None,None,None,1.00
10769,20220417190000,661.50,6.30,None,None,None,None,None,None,None,1.50,213.00,0.00,85.40,None,None,None,None,1.00
10769,20220417200000,661.50,4.70,None,None,None,None,None,None,None,0.80,249.00,0.00,89.80,None,None,None,None,1.00
10769,20220417210000,661.60,6.00,None,None,None,None,None,None,None,2.20,163.00,0.00,89.40,None,None,None,None,1.00
10769,20220417220000,661.20,5.50,None,None,None,None,None,None,None,2.20,199.00,0.00,89.20,None,None,None,None,1.00
10769,20220417230000,660.60,5.40,None,None,None,None,None,None,None,3.40,144.00,0.00,85.60,None,None,None,None,1.00
10769,20220418000000,660.10,6.00,None,None,None,None,None,None,None,3.60,203.00,0.00,79.20,None,None,None,None,1.00
10769,20220418010000,659.80,6.70,None,None,None,None,None,None,None,1.10,189.00,0.00,74.00,None,None,None,None,1.00
10769,20220418020000,659.80,4.80,None,None,None,None,None,None,None,1.90,143.00,0.00,80.00,None,None,None,None,1.00
10769,20220418030000,660.20,5.80,None,None,None,None,None,None,None,0.40,127.00,0.00,74.80,None,None,None,None,1.00
10769,20220418040000,660.70,5.00,None,None,None,None,None,None,None,2.10,120.00,45.00,77.40,None,None,None,None,1.00
10769,20220418050000,661.10,8.90,None,None,None,None,None,None,None,1.70,189.00,239.00,65.90,None,None,None,None,1.00
10769,20220418060000,661.30,9.40,None,None,None,None,None,None,None,1.70,344.00,441.00,68.30,None,None,None,None,1.00
10769,20220418070000,661.60,10.40,None,None,None,None,None,None,None,3.20,308.00,648.00,73.20,None,None,None,None,1.00
10769,20220418080000,662.10,12.00,None,None,None,None,None,None,None,5.60,8.00,1024.00,70.60,None,None,None,None,1.00
10769,20220418090000,661.70,9.30,None,None,None,None,None,None,None,6.10,347.00,89.00,90.10,None,None,None,None,1.00
10769,20220418100000,660.80,9.00,None,None,None,None,None,None,None,7.80,25.00,90.00,86.40,None,None,None,None,1.00
10769,20220418110000,660.20,7.60,None,None,None,None,None,None,None,1.10,262.00,87.00,83.10,None,None,None,None,1.00
10769,20220418120000,660.10,8.30,None,None,None,None,None,None,None,5.30,175.00,316.00,77.20,None,None,None,None,1.00
10769,20220418130000,659.90,9.50,None,None,None,None,None,None,None,4.30,14.00,258.00,77.20,None,None,None,None,1.00
10769,20220418140000,659.90,9.40,None,None,None,None,None,None,None,3.90,8.00,147.00,80.90,None,None,None,None,1.00
10769,20220418150000,660.30,8.10,None,None,None,None,None,None,None,4.40,316.00,16.00,93.10,None,None,None,None,1.00
10769,20220418160000,660.60,7.80,None,None,None,None,None,None,None,1.10,323.00,0.00,91.80,None,None,None,None,1.00
10769,20220418170000,660.80,6.70,None,None,None,None,None,None,None,3.40,197.00,0.00,93.80,None,None,None,None,1.00
10769,20220418180000,661.30,6.40,None,None,None,None,None,None,None,1.50,161.00,0.00,91.00,None,None,None,None,1.00
10769,20220418190000,661.50,7.00,None,None,None,None,None,None,None,1.20,269.00,0.00,87.40,None,None,None,None,1.00
10769,20220418200000,661.70,7.10,None,None,None,None,None,None,None,0.50,272.00,0.00,87.20,None,None,None,None,1.00
10769,20220418210000,661.40,5.20,None,None,None,None,None,None,None,1.90,135.00,0.00,88.70,None,None,None,None,1.00
10769,20220418220000,661.30,6.00,None,None,None,None,None,None,None,2.00,190.00,0.00,89.10,None,None,None,None,1.00
10769,20220418230000,660.20,5.60,None,None,None,None,None,None,None,4.20,123.00,0.00,83.00,None,None,None,None,1.00
10769,20220419000000,660.10,3.60,None,None,None,None,None,None,None,5.30,146.00,0.00,87.20,None,None,None,None,1.00
10769,20220419010000,660.20,6.90,None,None,None,None,None,None,None,1.70,131.00,0.00,71.30,None,None,None,None,1.00
10769,20220419020000,660.30,5.60,None,None,None,None,None,None,None,6.80,124.00,0.00,75.50,None,None,None,None,1.00
10769,20220419030000,660.50,5.60,None,None,None,None,None,None,None,8.10,130.00,0.00,72.00,None,None,None,None,1.00
10769,20220419040000,660.80,7.50,None,None,None,None,None,None,None,7.60,139.00,104.00,66.90,None,None,None,None,1.00
10769,20220419050000,661.30,10.30,None,None,None,None,None,None,None,7.40,123.00,348.00,44.30,None,None,None,None,1.00
10769,20220419060000,661.90,11.40,None,None,None,None,None,None,None,5.90,110.00,435.00,45.40,None,None,None,None,1.00
10769,20220419070000,662.30,12.50,None,None,None,None,None,None,None,4.90,1.00,804.00,62.80,None,None,None,None,1.00
10769,20220419080000,662.10,13.00,None,None,None,None,None,None,None,6.70,6.00,979.00,52.00,None,None,None,None,1.00
10769,20220419090000,661.90,12.50,None,None,None,None,None,None,None,7.10,20.00,635.00,61.10,None,None,None,None,1.00
10769,20220419100000,661.40,12.30,None,None,None,None,None,None,None,8.90,19.00,860.00,66.20,None,None,None,None,1.00
10769,20220419110000,660.90,11.40,None,None,None,None,None,None,None,8.40,38.00,383.00,66.90,None,None,None,None,1.00
10769,20220419120000,660.00,11.20,None,None,None,None,None,None,None,5.50,73.00,293.00,68.20,None,None,None,None,1.00
10769,20220419130000,660.00,8.20,None,None,None,None,None,None,None,2.60,273.00,78.00,91.90,None,None,None,None,1.00
10769,20220419140000,659.70,9.80,None,None,None,None,None,None,None,3.20,24.00,138.00,78.60,None,None,None,None,1.00
10769,20220419150000,659.80,8.80,None,None,None,None,None,None,None,4.50,132.00,82.00,76.70,None,None,None,None,1.00
10769,20220419160000,659.70,6.70,None,None,None,None,None,None,None,10.80,157.00,0.00,69.70,None,None,None,None,1.00
10769,20220419170000,660.60,6.50,None,None,None,None,None,None,None,1.60,243.00,0.00,85.60,None,None,None,None,1.00
10769,20220419180000,661.10,6.20,None,None,None,None,None,None,None,2.80,142.00,0.00,67.00,None,None,None,None,1.00
10769,20220419190000,661.20,5.70,None,None,None,None,None,None,None,8.10,136.00,0.00,79.10,None,None,None,None,1.00
10769,20220419200000,661.20,6.40,None,None,None,None,None,None,None,6.30,98.00,0.00,76.20,None,None,None,None,1.00
10769,20220419210000,661.00,6.60,None,None,None,None,None,None,None,8.20,113.00,0.00,73.40,None,None,None,None,1.00
10769,20220419220000,660.50,7.00,None,None,None,None,None,None,None,10.20,118.00,0.00,66.80,None,None,None,None,1.00
10769,20220419230000,660.30,7.00,None,None,None,None,None,None,None,9.50,109.00,0.00,68.40,None,None,None,None,1.00
10769,20220420000000,659.70,6.70,None,None,None,None,None,None,None,12.00,113.00,0.00,74.60,None,None,None,None,1.00
10769,20220420010000,659.40,7.00,None,None,None,None,None,None,None,11.10,118.00,0.00,65.80,None,None,None,None,1.00
10769,20220420020000,659.60,6.40,None,None,None,None,None,None,None,11.20,115.00,0.00,74.70,None,None,None,None,1.00
10769,20220420030000,659.90,6.80,None,None,None,None,None,None,None,14.00,119.00,0.00,67.20,None,None,None,None,1.00
10769,20220420040000,660.40,7.00,None,None,None,None,None,None,None,11.40,117.00,88.00,62.60,None,None,None,None,1.00
10769,20220420050000,660.70,9.00,None,None,None,None,None,None,None,15.90,101.00,315.00,55.30,None,None,None,None,1.00
