site_gaw_id year month day hour minute second year month day hour minute second value value_unc nvalue latitude longitude altitude elevation intake_height flask_no ORG_QCflag QCflag instrument measurement_method scale
MKN 2022 1 5 5 0 0 -999 -9 -9 -9 -9 -9 416.11 0.35 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 6 0 0 -999 -9 -9 -9 -9 -9 415.78 0.21 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 7 0 0 -999 -9 -9 -9 -9 -9 415.63 0.28 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 8 0 0 -999 -9 -9 -9 -9 -9 415.49 0.23 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 9 0 0 -999 -9 -9 -9 -9 -9 415.22 0.25 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 10 0 0 -999 -9 -9 -9 -9 -9 415.05 0.48 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 11 0 0 -999 -9 -9 -9 -9 -9 413.23 1.28 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 12 0 0 -999 -9 -9 -9 -9 -9 413.63 0.64 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 13 0 0 -999 -9 -9 -9 -9 -9 412.36 0.99 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 14 0 0 -999 -9 -9 -9 -9 -9 413.87 1.1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 15 0 0 -999 -9 -9 -9 -9 -9 414.62 0.84 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 16 0 0 -999 -9 -9 -9 -9 -9 415.93 1.13 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 17 0 0 -999 -9 -9 -9 -9 -9 416.38 0.17 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 18 0 0 -999 -9 -9 -9 -9 -9 416.51 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 19 0 0 -999 -9 -9 -9 -9 -9 416.63 0.14 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 20 0 0 -999 -9 -9 -9 -9 -9 416.88 0.17 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 21 0 0 -999 -9 -9 -9 -9 -9 417.14 0.26 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 22 0 0 -999 -9 -9 -9 -9 -9 417.43 0.15 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 23 0 0 -999 -9 -9 -9 -9 -9 417.37 0.11 55 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 0 0 0 -999 -9 -9 -9 -9 -9 417.41 0.16 44 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 1 0 0 -999 -9 -9 -9 -9 -9 417.52 0.41 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 2 0 0 -999 -9 -9 -9 -9 -9 417.32 0.48 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 3 0 0 -999 -9 -9 -9 -9 -9 417.47 0.37 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 4 0 0 -999 -9 -9 -9 -9 -9 417.34 0.47 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 5 0 0 -999 -9 -9 -9 -9 -9 416.5 0.8 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 6 0 0 -999 -9 -9 -9 -9 -9 415.08 0.43 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 7 0 0 -999 -9 -9 -9 -9 -9 415.16 0.4 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 8 0 0 -999 -9 -9 -9 -9 -9 415.22 1.01 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 9 0 0 -999 -9 -9 -9 -9 -9 411.99 0.46 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 10 0 0 -999 -9 -9 -9 -9 -9 410.53 0.61 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 11 0 0 -999 -9 -9 -9 -9 -9 412.6 2.07 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 12 0 0 -999 -9 -9 -9 -9 -9 410.43 1.27 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 13 0 0 -999 -9 -9 -9 -9 -9 410.22 0.32 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 14 0 0 -999 -9 -9 -9 -9 -9 411.35 1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 15 0 0 -999 -9 -9 -9 -9 -9 414.85 1.87 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 16 0 0 -999 -9 -9 -9 -9 -9 415.88 1.53 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 17 0 0 -999 -9 -9 -9 -9 -9 414.87 0.63 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 18 0 0 -999 -9 -9 -9 -9 -9 414.58 0.37 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 19 0 0 -999 -9 -9 -9 -9 -9 416.6 0.93 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 20 0 0 -999 -9 -9 -9 -9 -9 415.87 0.54 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 21 0 0 -999 -9 -9 -9 -9 -9 416.78 0.81 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 22 0 0 -999 -9 -9 -9 -9 -9 417.77 0.33 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 6 23 0 0 -999 -9 -9 -9 -9 -9 417.54 0.36 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 0 0 0 -999 -9 -9 -9 -9 -9 417.6 0.26 39 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 1 0 0 -999 -9 -9 -9 -9 -9 417.53 0.17 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 2 0 0 -999 -9 -9 -9 -9 -9 417.44 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 3 0 0 -999 -9 -9 -9 -9 -9 417.42 0.17 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 4 0 0 -999 -9 -9 -9 -9 -9 416.56 0.33 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 5 0 0 -999 -9 -9 -9 -9 -9 415.52 0.41 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 6 0 0 -999 -9 -9 -9 -9 -9 414.53 0.47 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 7 0 0 -999 -9 -9 -9 -9 -9 413.66 0.36 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 8 0 0 -999 -9 -9 -9 -9 -9 415.31 1.77 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 9 0 0 -999 -9 -9 -9 -9 -9 412.2 1.01 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 10 0 0 -999 -9 -9 -9 -9 -9 412.27 0.51 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 11 0 0 -999 -9 -9 -9 -9 -9 412.32 0.35 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 12 0 0 -999 -9 -9 -9 -9 -9 412.47 0.41 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 7 13 0 0 -999 -9 -9 -9 -9 -9 412.51 0.25 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
