12:33:08   14.08.2022              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.2020 00:00  -  31.12.2020 23:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
  10769	Mont Kenya              3678 m.ü.M.	     0/      0
Anzahl Parameter  6
    90  Luftdruck auf Barometerhöhe (QFE); Momentanwert  [hPa]
    91  Lufttemperatur 2 m über Boden; Momentanwert  [°C]
   196  Windgeschwindigkeit skalar; Zehnminutenmittel  [m/s]
   197  Windrichtung; Zehnminutenmittel  [°]
   321  Original Luftfeuchtigkeit 2 m über Boden; Momentanwert  [%]
   285  Original Globalstrahlung; Zehnminutenmittel  [W/m²]

  STA JAHR MO TG HH MM    90    91   196   197   321   285
10769 2020 11 23  8 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  8 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  8 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  8 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  8 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  9  0 662.2   8.8   2.5    22  84.8   286 
10769 2020 11 23  9 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  9 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  9 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  9 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23  9 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 10  0 661.6   7.7   3.5   349  91.8    86 
10769 2020 11 23 10 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 10 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 10 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 10 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 10 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11  0 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 11 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 12  0 660.7   8.6   2.6   358  88.1   209 
10769 2020 11 23 12 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 12 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 12 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 12 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 12 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 13  0 660.8   7.2   4.3   279  96.9    55 
10769 2020 11 23 13 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 13 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 13 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 13 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 13 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 14  0 661.0   7.3   2.3   269  97.3    59 
10769 2020 11 23 14 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 14 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 14 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 14 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 14 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 15  0 661.1   6.7   1.4   275  97.5     9 
10769 2020 11 23 15 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 15 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 15 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 15 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 15 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 16  0 661.6   6.0   1.3   160  96.5     0 
10769 2020 11 23 16 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 16 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 16 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 16 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 16 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 17  0 662.0   5.4   1.5   248  89.6     0 
10769 2020 11 23 17 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 17 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 17 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 17 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 17 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 18  0 662.4   4.2   1.5   194  90.6     0 
10769 2020 11 23 18 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 18 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 18 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 18 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 18 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 19  0 662.4   4.5   2.5   118  77.4     0 
10769 2020 11 23 19 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 19 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 19 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 19 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 19 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 20  0 662.2   4.9   2.4   100  82.2     0 
10769 2020 11 23 20 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 20 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 20 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 20 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 20 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 21  0 662.0   6.1   0.8    62  87.2     0 
10769 2020 11 23 21 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 21 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 21 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 21 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 21 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 22  0 661.3   5.4   4.3   110  87.4     0 
10769 2020 11 23 22 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 22 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 22 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 22 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 22 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 23  0 660.6   4.4   6.3   159  84.4     0 
10769 2020 11 23 23 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 23 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 23 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 23 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 23 23 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  0  0 660.1   4.8   5.7   136  83.3     0 
10769 2020 11 24  0 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  0 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  0 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  0 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  0 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  1  0 660.3   4.5   3.1    99  96.0     0 
10769 2020 11 24  1 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  1 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  1 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  1 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  1 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  2  0 660.3   3.9   1.2   223  94.5     0 
10769 2020 11 24  2 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  2 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  2 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  2 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  2 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  3  0 660.7   3.9   1.5   276  96.9     0 
10769 2020 11 24  3 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  3 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  3 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  3 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  3 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  4  0 660.6   6.5   6.5   140  82.6   120 
10769 2020 11 24  4 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  4 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  4 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  4 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  4 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  5  0 661.4   7.8   1.1   306  84.1   377 
10769 2020 11 24  5 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  5 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  5 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  5 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  5 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  6  0 661.5   7.5   4.9     7  94.1   300 
10769 2020 11 24  6 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  6 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  6 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  6 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  6 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  7  0 661.7   7.0   1.9   300  97.7   191 
10769 2020 11 24  7 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  7 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  7 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  7 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  7 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  8  0 661.4  10.2   3.1    41  86.9  1000 
10769 2020 11 24  8 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  8 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  8 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  8 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  8 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  9  0 661.2   8.0   4.5   311  95.9   216 
10769 2020 11 24  9 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  9 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  9 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  9 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24  9 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 10  0 660.8   9.0   6.1   324  90.1   711 
10769 2020 11 24 10 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 10 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 10 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 10 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 10 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 11  0 660.2   8.1   3.9   321  97.0    95 
10769 2020 11 24 11 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 11 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 11 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 11 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 11 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 12  0 659.7   9.6   2.1    17  87.4   487 
10769 2020 11 24 12 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 12 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 12 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 12 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 12 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 13  0 659.5   8.2   2.0   343  97.7    20 
10769 2020 11 24 13 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 13 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 13 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 13 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 13 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 14  0 659.5   7.5   4.5   228  97.8    42 
10769 2020 11 24 14 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 14 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 14 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 14 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 14 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 15  0 660.0   7.6   2.9   122  91.6    10 
10769 2020 11 24 15 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 15 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 15 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 15 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 15 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 16  0 660.1   6.5   0.4    43  94.7     0 
10769 2020 11 24 16 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 16 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 16 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 16 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 16 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 17  0 660.8   4.8   2.5   138  88.4     0 
10769 2020 11 24 17 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 17 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 17 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 17 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 17 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 18  0 661.3   5.4   1.4   190  85.3     0 
10769 2020 11 24 18 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 18 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 18 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 18 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 18 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 19  0 661.4   6.2   1.0   177  91.0     0 
10769 2020 11 24 19 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 19 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 19 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 19 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 19 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 20  0 661.6   6.6   0.0     0  93.1     0 
10769 2020 11 24 20 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 20 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 20 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 20 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 20 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 21  0 661.1   5.8   1.6   239  94.7     0 
10769 2020 11 24 21 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 21 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 21 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 21 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 21 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 22  0 660.6   5.5   1.1   104  96.4     0 
10769 2020 11 24 22 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 22 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 22 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 22 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 22 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 23  0 660.0   6.0   2.6   154  90.0     0 
10769 2020 11 24 23 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 23 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 23 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 23 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 24 23 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  0  0 659.7   5.6   3.0   107  93.3     0 
10769 2020 11 25  0 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  0 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  0 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  0 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  0 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  1  0 659.9   5.4   0.6   231  96.2     0 
10769 2020 11 25  1 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  1 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  1 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  1 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  1 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  2  0 660.2   5.3   5.3   128  92.1     0 
10769 2020 11 25  2 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  2 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  2 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  2 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  2 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  3  0 660.6   5.2   6.5   123  88.2     0 
10769 2020 11 25  3 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  3 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  3 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  3 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  3 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  4  0 661.0   5.9   3.9   134  84.2    28 
10769 2020 11 25  4 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  4 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  4 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  4 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  4 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  5  0 661.5   8.8   5.4   125  74.9   567 
10769 2020 11 25  5 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  5 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  5 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  5 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  5 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  6  0 662.0   7.7   1.6   266  87.0   426 
10769 2020 11 25  6 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  6 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  6 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  6 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  6 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  7  0 662.1   8.0   2.7     0  84.6   619 
10769 2020 11 25  7 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  7 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  7 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  7 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  7 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  8  0 662.3   5.1   0.6   315  93.1   108 
10769 2020 11 25  8 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  8 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  8 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  8 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  8 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  9  0 661.5   6.5   6.7    58  92.6   243 
10769 2020 11 25  9 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  9 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  9 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  9 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25  9 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 10  0 661.1   6.8   3.3    68  92.5   468 
10769 2020 11 25 10 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 10 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 10 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 10 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 10 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 11  0 660.6   7.0   3.0    53  93.8   213 
10769 2020 11 25 11 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 11 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 11 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 11 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 11 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 12  0 660.0   8.6   3.2   300  92.5   423 
10769 2020 11 25 12 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 12 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 12 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 12 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 12 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 13  0 660.1   6.9   2.7   252  93.7   182 
10769 2020 11 25 13 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 13 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 13 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 13 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 13 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 14  0 659.8   7.7   2.4   331  88.2   329 
10769 2020 11 25 14 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 14 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 14 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 14 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 14 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 15  0 660.3   8.1   0.6    25  87.4   157 
10769 2020 11 25 15 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 15 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 15 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 15 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 15 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 16  0 660.7   6.2   1.2   224  87.3     0 
10769 2020 11 25 16 10 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 16 20 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 16 30 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 16 40 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 16 50 32767 32767 32767 32767 32767 32767 
10769 2020 11 25 17  0 661.4   5.0   1.0   119  87.1     0 
10769 2020 11 25 17 10 32767 32767 32767 32767 32767 32767 
